client_id,artisan_id,category,subscription,type,value,date
383,220,Peinture,free,reject_offer,-0.3,2026-03-09
223,260,Électricité,premium,view_profile,0.2,2025-08-03
39,159,Menuiserie,basic,accept_offer,1.0,2025-09-26
114,24,Jardinage,premium,accept_offer,1.0,2025-06-17
310,267,Maçonnerie,basic,view_profile,0.2,2026-03-19
256,246,Climatisation,free,view_profile,0.2,2025-11-22
163,179,Peinture,free,accept_offer,1.0,2026-05-08
356,29,Plomberie,free,ignore,0.0,2025-12-20
358,86,Peinture,free,ignore,0.0,2026-03-03
246,27,Peinture,free,view_profile,0.2,2025-12-04
296,51,Menuiserie,elite,accept_offer,1.0,2025-06-13
366,137,Électricité,free,ignore,0.0,2025-10-03
240,87,Climatisation,basic,view_profile,0.2,2025-09-04
371,204,Carrelage,free,accept_offer,1.0,2025-06-16
111,75,Nettoyage,free,view_profile,0.2,2026-02-20
153,38,Climatisation,premium,accept_offer,1.0,2025-06-08
90,164,Jardinage,free,accept_offer,1.0,2026-04-18
302,291,Nettoyage,basic,ignore,0.0,2026-01-30
395,117,Menuiserie,elite,reject_offer,-0.3,2026-03-24
101,184,Jardinage,basic,ignore,0.0,2026-03-28
162,178,Peinture,basic,view_profile,0.2,2026-04-30
75,131,Serrurerie,free,ignore,0.0,2025-10-20
350,44,Plomberie,basic,view_profile,0.2,2026-02-05
346,111,Informatique,basic,ignore,0.0,2026-01-24
7,112,Électricité,basic,reject_offer,-0.3,2026-01-08
76,182,Menuiserie,basic,accept_offer,1.0,2026-05-05
238,221,Climatisation,basic,view_profile,0.2,2025-08-26
187,285,Climatisation,free,message_sent,0.6,2025-08-26
106,107,Électricité,free,view_profile,0.2,2025-06-12
279,22,Serrurerie,free,accept_offer,1.0,2025-10-10
17,261,Nettoyage,free,ignore,0.0,2026-03-27
86,130,Peinture,premium,ignore,0.0,2026-03-18
72,262,Déménagement,premium,reject_offer,-0.3,2025-08-31
57,21,Jardinage,basic,ignore,0.0,2026-05-20
367,268,Carrelage,free,accept_offer,1.0,2025-07-17
88,226,Jardinage,premium,message_sent,0.6,2026-01-09
181,149,Carrelage,free,reject_offer,-0.3,2025-08-20
95,2,Carrelage,free,reject_offer,-0.3,2025-06-08
33,230,Menuiserie,free,ignore,0.0,2026-03-13
152,71,Menuiserie,free,reject_offer,-0.3,2025-10-12
345,36,Serrurerie,free,accept_offer,1.0,2025-08-26
251,221,Climatisation,basic,ignore,0.0,2025-09-20
323,203,Jardinage,basic,accept_offer,1.0,2025-08-24
320,168,Plomberie,basic,accept_offer,1.0,2025-07-21
351,10,Nettoyage,free,view_profile,0.2,2025-12-08
42,17,Nettoyage,free,accept_offer,1.0,2026-04-17
156,276,Menuiserie,elite,reject_offer,-0.3,2026-06-03
66,66,Peinture,free,reject_offer,-0.3,2025-09-01
107,25,Carrelage,premium,view_profile,0.2,2026-01-05
6,232,Menuiserie,free,view_profile,0.2,2025-10-06
165,20,Informatique,free,view_profile,0.2,2026-05-05
271,119,Maçonnerie,premium,view_profile,0.2,2025-09-10
343,140,Nettoyage,free,reject_offer,-0.3,2026-04-28
141,102,Informatique,free,ignore,0.0,2025-11-21
105,295,Maçonnerie,free,view_profile,0.2,2026-01-13
393,294,Électricité,premium,view_profile,0.2,2026-03-18
16,58,Informatique,basic,reject_offer,-0.3,2026-06-03
203,114,Maçonnerie,free,view_profile,0.2,2026-01-09
314,198,Serrurerie,premium,ignore,0.0,2026-02-01
373,157,Peinture,premium,view_profile,0.2,2025-09-18
1,131,Serrurerie,free,accept_offer,1.0,2025-10-12
33,10,Nettoyage,free,reject_offer,-0.3,2026-01-14
201,136,Électricité,free,accept_offer,1.0,2025-06-07
16,280,Informatique,basic,message_sent,0.6,2025-11-21
283,15,Maçonnerie,free,view_profile,0.2,2026-05-06
49,251,Maçonnerie,basic,accept_offer,1.0,2025-08-17
298,212,Informatique,basic,ignore,0.0,2025-08-31
265,2,Carrelage,free,ignore,0.0,2025-11-03
50,61,Maçonnerie,free,reject_offer,-0.3,2025-11-14
10,209,Menuiserie,premium,reject_offer,-0.3,2026-06-01
213,51,Menuiserie,elite,accept_offer,1.0,2025-09-12
63,169,Peinture,free,ignore,0.0,2026-06-02
170,191,Informatique,premium,view_profile,0.2,2025-10-08
357,84,Nettoyage,premium,view_profile,0.2,2026-03-14
25,167,Menuiserie,free,accept_offer,1.0,2026-03-12
99,234,Menuiserie,free,ignore,0.0,2026-04-26
156,121,Plomberie,basic,accept_offer,1.0,2025-10-21
379,30,Peinture,basic,ignore,0.0,2026-06-05
157,255,Serrurerie,free,ignore,0.0,2025-09-02
175,102,Informatique,free,reject_offer,-0.3,2025-06-28
396,55,Nettoyage,free,view_profile,0.2,2025-11-20
398,82,Maçonnerie,premium,reject_offer,-0.3,2025-11-15
260,223,Climatisation,free,ignore,0.0,2026-01-28
229,279,Serrurerie,premium,accept_offer,1.0,2025-09-03
206,21,Jardinage,basic,message_sent,0.6,2026-01-18
142,273,Maçonnerie,free,accept_offer,1.0,2025-10-04
11,131,Serrurerie,free,ignore,0.0,2025-12-05
274,260,Électricité,premium,view_profile,0.2,2026-04-04
242,61,Maçonnerie,free,ignore,0.0,2026-01-12
35,159,Menuiserie,basic,accept_offer,1.0,2025-08-11
92,113,Plomberie,premium,accept_offer,1.0,2026-05-30
169,152,Déménagement,premium,reject_offer,-0.3,2025-12-08
306,93,Déménagement,free,view_profile,0.2,2025-12-02
289,209,Menuiserie,premium,accept_offer,1.0,2026-01-18
254,46,Serrurerie,basic,view_profile,0.2,2025-09-09
230,281,Climatisation,premium,message_sent,0.6,2026-06-02
157,170,Électricité,premium,accept_offer,1.0,2025-08-17
227,129,Déménagement,basic,accept_offer,1.0,2026-05-20
54,45,Serrurerie,free,ignore,0.0,2025-06-05
282,292,Nettoyage,free,ignore,0.0,2025-12-04
272,293,Plomberie,basic,accept_offer,1.0,2025-06-24
388,56,Jardinage,basic,ignore,0.0,2026-05-08
86,93,Déménagement,free,view_profile,0.2,2025-09-18
104,195,Maçonnerie,free,accept_offer,1.0,2026-04-05
398,193,Serrurerie,basic,view_profile,0.2,2026-02-23
101,140,Nettoyage,free,accept_offer,1.0,2026-05-19
384,37,Jardinage,basic,view_profile,0.2,2026-02-19
326,296,Carrelage,elite,ignore,0.0,2026-04-01
317,117,Menuiserie,elite,view_profile,0.2,2026-02-13
144,200,Plomberie,basic,ignore,0.0,2025-08-03
383,127,Nettoyage,free,ignore,0.0,2026-03-24
310,246,Climatisation,free,reject_offer,-0.3,2026-04-05
65,239,Menuiserie,free,view_profile,0.2,2025-11-20
357,202,Menuiserie,premium,reject_offer,-0.3,2025-09-25
109,267,Maçonnerie,basic,accept_offer,1.0,2026-03-08
266,181,Peinture,free,ignore,0.0,2025-08-18
263,188,Nettoyage,basic,ignore,0.0,2026-03-19
315,263,Menuiserie,free,reject_offer,-0.3,2026-05-04
54,280,Informatique,basic,ignore,0.0,2025-10-15
398,121,Plomberie,basic,ignore,0.0,2026-01-30
203,125,Climatisation,free,view_profile,0.2,2026-03-23
5,3,Carrelage,basic,accept_offer,1.0,2026-02-14
301,146,Climatisation,basic,accept_offer,1.0,2026-04-14
373,153,Climatisation,free,ignore,0.0,2025-11-12
237,130,Peinture,premium,ignore,0.0,2025-11-10
142,57,Jardinage,free,ignore,0.0,2025-06-27
232,207,Climatisation,free,reject_offer,-0.3,2025-08-31
381,219,Déménagement,elite,view_profile,0.2,2026-04-28
395,176,Carrelage,basic,message_sent,0.6,2025-10-01
153,232,Menuiserie,free,reject_offer,-0.3,2026-03-22
56,201,Menuiserie,free,view_profile,0.2,2025-10-15
128,175,Nettoyage,free,reject_offer,-0.3,2026-02-23
108,265,Menuiserie,free,accept_offer,1.0,2026-04-21
327,291,Nettoyage,basic,ignore,0.0,2026-01-27
311,294,Électricité,premium,ignore,0.0,2025-12-08
260,161,Serrurerie,free,reject_offer,-0.3,2025-09-27
345,255,Serrurerie,free,accept_offer,1.0,2026-05-11
283,37,Jardinage,basic,accept_offer,1.0,2026-03-01
159,112,Électricité,basic,ignore,0.0,2026-05-17
20,251,Maçonnerie,basic,accept_offer,1.0,2026-05-26
108,30,Peinture,basic,ignore,0.0,2026-05-04
344,51,Menuiserie,elite,accept_offer,1.0,2026-01-29
239,199,Maçonnerie,elite,view_profile,0.2,2026-05-22
327,99,Carrelage,free,accept_offer,1.0,2025-06-18
329,2,Carrelage,free,reject_offer,-0.3,2026-03-05
112,199,Maçonnerie,elite,accept_offer,1.0,2025-08-20
98,102,Informatique,free,ignore,0.0,2026-02-16
165,145,Climatisation,free,view_profile,0.2,2025-09-09
210,298,Déménagement,free,ignore,0.0,2025-11-26
67,284,Plomberie,free,accept_offer,1.0,2025-06-27
373,96,Informatique,basic,message_sent,0.6,2025-08-14
350,202,Menuiserie,premium,accept_offer,1.0,2025-08-25
235,122,Menuiserie,elite,accept_offer,1.0,2026-05-14
364,170,Électricité,premium,reject_offer,-0.3,2025-10-28
320,231,Déménagement,free,view_profile,0.2,2026-04-05
354,28,Peinture,basic,view_profile,0.2,2025-08-09
126,138,Peinture,basic,accept_offer,1.0,2025-07-13
150,218,Jardinage,free,ignore,0.0,2025-11-20
18,300,Déménagement,free,message_sent,0.6,2025-12-04
161,189,Informatique,basic,accept_offer,1.0,2026-01-22
22,77,Climatisation,basic,view_profile,0.2,2026-01-01
59,241,Informatique,free,message_sent,0.6,2025-09-12
215,159,Menuiserie,basic,message_sent,0.6,2025-12-06
289,141,Nettoyage,basic,ignore,0.0,2025-12-22
57,82,Maçonnerie,premium,view_profile,0.2,2026-03-20
128,48,Déménagement,free,ignore,0.0,2025-08-19
245,8,Jardinage,elite,reject_offer,-0.3,2025-11-18
16,225,Nettoyage,basic,accept_offer,1.0,2025-07-27
79,87,Climatisation,basic,ignore,0.0,2026-03-09
333,122,Menuiserie,elite,accept_offer,1.0,2026-04-24
14,187,Peinture,basic,accept_offer,1.0,2025-10-28
215,286,Plomberie,basic,reject_offer,-0.3,2025-10-10
344,3,Carrelage,basic,ignore,0.0,2025-12-11
190,166,Maçonnerie,free,reject_offer,-0.3,2025-11-26
298,171,Plomberie,free,view_profile,0.2,2025-12-30
109,171,Plomberie,free,accept_offer,1.0,2026-02-15
256,250,Déménagement,basic,ignore,0.0,2026-04-11
345,160,Électricité,basic,ignore,0.0,2025-09-23
119,71,Menuiserie,free,reject_offer,-0.3,2025-09-11
296,32,Carrelage,free,message_sent,0.6,2026-01-01
19,15,Maçonnerie,free,accept_offer,1.0,2026-05-26
380,126,Menuiserie,premium,accept_offer,1.0,2025-12-15
370,73,Climatisation,elite,ignore,0.0,2026-01-08
289,9,Menuiserie,free,view_profile,0.2,2026-05-22
95,77,Climatisation,basic,view_profile,0.2,2026-01-18
192,173,Menuiserie,elite,reject_offer,-0.3,2025-12-27
54,235,Maçonnerie,free,ignore,0.0,2025-06-24
222,237,Carrelage,elite,view_profile,0.2,2025-07-09
175,56,Jardinage,basic,view_profile,0.2,2025-07-03
107,300,Déménagement,free,ignore,0.0,2025-10-12
159,17,Nettoyage,free,accept_offer,1.0,2026-04-07
244,84,Nettoyage,premium,ignore,0.0,2025-12-17
94,38,Climatisation,premium,accept_offer,1.0,2025-09-12
352,122,Menuiserie,elite,accept_offer,1.0,2025-10-01
302,38,Climatisation,premium,accept_offer,1.0,2025-08-24
296,194,Déménagement,free,ignore,0.0,2026-04-13
76,58,Informatique,basic,view_profile,0.2,2025-11-24
115,13,Plomberie,elite,accept_offer,1.0,2025-08-25
89,214,Informatique,basic,view_profile,0.2,2025-07-03
287,65,Menuiserie,free,ignore,0.0,2026-02-21
120,238,Carrelage,basic,reject_offer,-0.3,2025-10-26
94,233,Maçonnerie,premium,accept_offer,1.0,2025-11-13
147,287,Maçonnerie,free,accept_offer,1.0,2026-03-09
275,228,Informatique,premium,ignore,0.0,2026-03-12
75,32,Carrelage,free,accept_offer,1.0,2025-08-21
82,266,Maçonnerie,basic,ignore,0.0,2025-06-18
41,86,Peinture,free,accept_offer,1.0,2026-03-27
284,28,Peinture,basic,ignore,0.0,2025-10-15
213,215,Jardinage,basic,accept_offer,1.0,2026-03-28
166,71,Menuiserie,free,ignore,0.0,2025-10-21
252,210,Climatisation,free,view_profile,0.2,2026-03-22
214,10,Nettoyage,free,ignore,0.0,2025-10-18
226,80,Jardinage,premium,reject_offer,-0.3,2025-10-14
176,91,Serrurerie,premium,accept_offer,1.0,2025-09-24
232,282,Électricité,free,accept_offer,1.0,2025-10-11
241,254,Plomberie,basic,accept_offer,1.0,2026-03-06
134,8,Jardinage,elite,accept_offer,1.0,2026-05-27
358,140,Nettoyage,free,accept_offer,1.0,2026-02-05
240,235,Maçonnerie,free,ignore,0.0,2025-07-02
223,45,Serrurerie,free,view_profile,0.2,2026-04-15
264,257,Menuiserie,free,ignore,0.0,2025-08-22
280,157,Peinture,premium,view_profile,0.2,2026-02-27
32,70,Nettoyage,free,reject_offer,-0.3,2025-08-19
206,37,Jardinage,basic,accept_offer,1.0,2025-12-15
132,62,Peinture,basic,accept_offer,1.0,2025-06-05
175,101,Jardinage,basic,ignore,0.0,2025-07-13
331,265,Menuiserie,free,ignore,0.0,2025-06-22
172,199,Maçonnerie,elite,reject_offer,-0.3,2025-12-25
278,264,Menuiserie,basic,view_profile,0.2,2025-09-16
39,206,Nettoyage,basic,accept_offer,1.0,2026-02-01
296,189,Informatique,basic,accept_offer,1.0,2025-08-17
239,299,Informatique,basic,accept_offer,1.0,2025-08-07
90,135,Nettoyage,free,view_profile,0.2,2026-05-21
185,122,Menuiserie,elite,reject_offer,-0.3,2026-05-15
352,139,Nettoyage,free,view_profile,0.2,2025-12-26
10,44,Plomberie,basic,accept_offer,1.0,2025-07-18
316,285,Climatisation,free,ignore,0.0,2026-03-16
11,268,Carrelage,free,accept_offer,1.0,2026-05-30
61,242,Menuiserie,basic,view_profile,0.2,2026-02-23
400,205,Informatique,basic,reject_offer,-0.3,2025-07-27
188,88,Maçonnerie,basic,view_profile,0.2,2026-01-30
333,53,Nettoyage,free,reject_offer,-0.3,2025-07-03
242,147,Déménagement,basic,view_profile,0.2,2025-09-28
116,218,Jardinage,free,ignore,0.0,2026-03-28
191,227,Plomberie,basic,accept_offer,1.0,2026-01-22
359,78,Plomberie,free,reject_offer,-0.3,2025-11-02
212,43,Menuiserie,free,ignore,0.0,2025-11-19
35,47,Informatique,basic,view_profile,0.2,2026-03-24
1,27,Peinture,free,ignore,0.0,2025-07-01
55,255,Serrurerie,free,reject_offer,-0.3,2025-12-07
15,91,Serrurerie,premium,view_profile,0.2,2025-06-29
77,179,Peinture,free,accept_offer,1.0,2026-03-21
243,84,Nettoyage,premium,accept_offer,1.0,2026-04-21
118,90,Électricité,free,view_profile,0.2,2025-06-11
346,89,Maçonnerie,free,ignore,0.0,2026-01-31
187,243,Peinture,premium,message_sent,0.6,2026-01-26
346,171,Plomberie,free,reject_offer,-0.3,2026-04-07
217,165,Plomberie,elite,accept_offer,1.0,2026-01-22
384,159,Menuiserie,basic,message_sent,0.6,2025-08-29
178,78,Plomberie,free,accept_offer,1.0,2026-05-18
349,133,Carrelage,free,reject_offer,-0.3,2025-08-28
29,145,Climatisation,free,view_profile,0.2,2025-10-28
58,179,Peinture,free,reject_offer,-0.3,2025-09-21
226,150,Nettoyage,basic,view_profile,0.2,2026-05-19
188,48,Déménagement,free,ignore,0.0,2025-09-09
123,235,Maçonnerie,free,ignore,0.0,2026-04-14
393,118,Informatique,basic,ignore,0.0,2026-01-07
385,203,Jardinage,basic,ignore,0.0,2026-05-22
312,230,Menuiserie,free,accept_offer,1.0,2025-08-02
381,193,Serrurerie,basic,ignore,0.0,2025-06-07
272,164,Jardinage,free,accept_offer,1.0,2025-07-20
235,155,Serrurerie,free,reject_offer,-0.3,2025-06-28
186,267,Maçonnerie,basic,message_sent,0.6,2025-12-22
265,261,Nettoyage,free,view_profile,0.2,2025-10-22
302,18,Jardinage,free,reject_offer,-0.3,2025-09-21
173,258,Serrurerie,free,reject_offer,-0.3,2025-10-28
377,24,Jardinage,premium,reject_offer,-0.3,2026-01-18
131,136,Électricité,free,accept_offer,1.0,2026-03-21
317,296,Carrelage,elite,accept_offer,1.0,2025-09-20
94,133,Carrelage,free,accept_offer,1.0,2025-10-07
163,75,Nettoyage,free,ignore,0.0,2026-04-03
56,50,Électricité,free,ignore,0.0,2025-07-21
355,30,Peinture,basic,ignore,0.0,2026-02-25
191,37,Jardinage,basic,ignore,0.0,2025-10-11
211,218,Jardinage,free,ignore,0.0,2026-04-13
284,165,Plomberie,elite,accept_offer,1.0,2025-08-28
40,125,Climatisation,free,accept_offer,1.0,2026-03-27
211,61,Maçonnerie,free,reject_offer,-0.3,2025-09-20
27,233,Maçonnerie,premium,accept_offer,1.0,2025-09-14
334,141,Nettoyage,basic,ignore,0.0,2026-03-04
5,21,Jardinage,basic,ignore,0.0,2025-08-19
337,215,Jardinage,basic,message_sent,0.6,2025-11-29
316,254,Plomberie,basic,accept_offer,1.0,2025-08-12
5,172,Maçonnerie,premium,accept_offer,1.0,2025-11-03
280,84,Nettoyage,premium,reject_offer,-0.3,2026-02-24
248,281,Climatisation,premium,ignore,0.0,2026-04-13
73,33,Nettoyage,elite,accept_offer,1.0,2025-10-27
241,131,Serrurerie,free,reject_offer,-0.3,2026-03-08
144,229,Électricité,free,message_sent,0.6,2025-06-07
151,90,Électricité,free,accept_offer,1.0,2026-01-24
54,247,Carrelage,free,ignore,0.0,2025-10-12
350,243,Peinture,premium,ignore,0.0,2025-09-05
42,135,Nettoyage,free,reject_offer,-0.3,2026-01-25
94,256,Déménagement,free,accept_offer,1.0,2025-06-29
139,177,Carrelage,free,ignore,0.0,2026-04-19
93,217,Menuiserie,premium,accept_offer,1.0,2026-01-10
318,258,Serrurerie,free,reject_offer,-0.3,2026-04-17
233,278,Jardinage,basic,reject_offer,-0.3,2026-01-31
170,151,Informatique,basic,message_sent,0.6,2026-02-22
133,232,Menuiserie,free,accept_offer,1.0,2025-07-10
121,143,Informatique,elite,view_profile,0.2,2026-04-13
70,298,Déménagement,free,ignore,0.0,2025-09-22
213,2,Carrelage,free,ignore,0.0,2026-04-09
223,94,Déménagement,free,ignore,0.0,2025-11-22
340,33,Nettoyage,elite,reject_offer,-0.3,2026-03-29
107,129,Déménagement,basic,accept_offer,1.0,2025-10-10
265,14,Carrelage,basic,view_profile,0.2,2025-10-25
271,147,Déménagement,basic,ignore,0.0,2026-02-05
310,125,Climatisation,free,reject_offer,-0.3,2026-05-13
179,209,Menuiserie,premium,view_profile,0.2,2025-07-10
185,210,Climatisation,free,accept_offer,1.0,2025-12-27
70,68,Serrurerie,basic,ignore,0.0,2025-10-05
32,239,Menuiserie,free,view_profile,0.2,2026-01-05
172,130,Peinture,premium,accept_offer,1.0,2025-11-13
119,53,Nettoyage,free,accept_offer,1.0,2025-08-11
362,67,Plomberie,free,reject_offer,-0.3,2025-11-05
124,128,Serrurerie,elite,view_profile,0.2,2026-01-16
346,91,Serrurerie,premium,reject_offer,-0.3,2026-05-04
367,252,Serrurerie,elite,view_profile,0.2,2026-01-02
326,83,Déménagement,free,message_sent,0.6,2026-01-24
181,215,Jardinage,basic,view_profile,0.2,2025-07-07
54,67,Plomberie,free,ignore,0.0,2025-09-20
279,8,Jardinage,elite,accept_offer,1.0,2025-09-08
286,250,Déménagement,basic,reject_offer,-0.3,2025-06-29
203,214,Informatique,basic,view_profile,0.2,2026-05-27
153,178,Peinture,basic,reject_offer,-0.3,2026-02-21
170,263,Menuiserie,free,reject_offer,-0.3,2025-10-01
182,222,Plomberie,basic,accept_offer,1.0,2025-11-03
41,268,Carrelage,free,ignore,0.0,2025-08-28
322,283,Électricité,basic,reject_offer,-0.3,2025-09-03
174,72,Climatisation,free,view_profile,0.2,2025-08-31
340,268,Carrelage,free,accept_offer,1.0,2025-12-17
222,300,Déménagement,free,view_profile,0.2,2025-11-13
315,140,Nettoyage,free,accept_offer,1.0,2026-06-05
311,270,Peinture,free,ignore,0.0,2025-09-02
275,257,Menuiserie,free,ignore,0.0,2026-05-25
273,147,Déménagement,basic,reject_offer,-0.3,2025-06-23
169,79,Déménagement,free,view_profile,0.2,2025-07-15
343,113,Plomberie,premium,accept_offer,1.0,2025-08-29
316,277,Climatisation,free,reject_offer,-0.3,2026-01-26
47,86,Peinture,free,message_sent,0.6,2025-08-25
9,107,Électricité,free,ignore,0.0,2025-12-17
268,224,Électricité,free,ignore,0.0,2025-08-08
227,247,Carrelage,free,reject_offer,-0.3,2025-08-13
219,278,Jardinage,basic,ignore,0.0,2025-11-25
96,242,Menuiserie,basic,view_profile,0.2,2026-01-27
379,194,Déménagement,free,ignore,0.0,2025-10-07
77,4,Informatique,premium,accept_offer,1.0,2026-02-07
230,288,Jardinage,free,message_sent,0.6,2025-10-20
225,41,Électricité,free,ignore,0.0,2025-06-08
209,94,Déménagement,free,ignore,0.0,2025-09-29
114,137,Électricité,free,ignore,0.0,2025-11-29
387,189,Informatique,basic,accept_offer,1.0,2025-11-27
218,89,Maçonnerie,free,view_profile,0.2,2026-05-03
67,232,Menuiserie,free,accept_offer,1.0,2026-06-05
393,19,Déménagement,premium,view_profile,0.2,2025-11-21
110,174,Maçonnerie,premium,accept_offer,1.0,2026-06-01
300,241,Informatique,free,message_sent,0.6,2025-08-08
398,237,Carrelage,elite,message_sent,0.6,2026-04-26
343,65,Menuiserie,free,view_profile,0.2,2025-11-28
230,12,Informatique,premium,accept_offer,1.0,2025-08-27
131,22,Serrurerie,free,ignore,0.0,2025-08-22
170,176,Carrelage,basic,accept_offer,1.0,2026-01-01
267,115,Serrurerie,basic,ignore,0.0,2026-01-21
235,20,Informatique,free,accept_offer,1.0,2025-07-28
213,245,Déménagement,free,ignore,0.0,2026-03-07
36,185,Carrelage,premium,reject_offer,-0.3,2026-01-06
327,147,Déménagement,basic,reject_offer,-0.3,2026-05-01
236,120,Climatisation,elite,accept_offer,1.0,2025-11-27
195,6,Maçonnerie,elite,accept_offer,1.0,2025-10-25
264,136,Électricité,free,accept_offer,1.0,2026-01-11
256,117,Menuiserie,elite,message_sent,0.6,2026-06-04
92,37,Jardinage,basic,ignore,0.0,2025-08-27
146,279,Serrurerie,premium,accept_offer,1.0,2025-12-02
274,239,Menuiserie,free,ignore,0.0,2026-01-15
15,6,Maçonnerie,elite,reject_offer,-0.3,2026-01-07
83,123,Maçonnerie,free,accept_offer,1.0,2025-10-17
161,299,Informatique,basic,ignore,0.0,2026-05-17
143,82,Maçonnerie,premium,accept_offer,1.0,2025-06-21
250,212,Informatique,basic,view_profile,0.2,2026-03-16
305,166,Maçonnerie,free,message_sent,0.6,2025-07-18
66,25,Carrelage,premium,message_sent,0.6,2025-10-08
295,262,Déménagement,premium,view_profile,0.2,2025-08-04
124,259,Maçonnerie,basic,accept_offer,1.0,2025-12-14
74,279,Serrurerie,premium,message_sent,0.6,2025-12-04
218,282,Électricité,free,accept_offer,1.0,2025-11-16
281,39,Serrurerie,premium,view_profile,0.2,2026-05-15
9,60,Électricité,free,accept_offer,1.0,2025-09-24
106,235,Maçonnerie,free,message_sent,0.6,2025-09-14
167,207,Climatisation,free,reject_offer,-0.3,2025-08-10
326,231,Déménagement,free,accept_offer,1.0,2026-02-21
393,236,Peinture,free,view_profile,0.2,2025-11-15
196,188,Nettoyage,basic,reject_offer,-0.3,2026-05-08
318,189,Informatique,basic,accept_offer,1.0,2026-03-29
342,152,Déménagement,premium,accept_offer,1.0,2026-02-13
175,291,Nettoyage,basic,accept_offer,1.0,2026-03-23
190,189,Informatique,basic,view_profile,0.2,2025-11-27
166,123,Maçonnerie,free,accept_offer,1.0,2025-12-20
69,289,Carrelage,premium,reject_offer,-0.3,2025-07-17
227,59,Informatique,basic,accept_offer,1.0,2025-12-08
147,39,Serrurerie,premium,reject_offer,-0.3,2026-04-20
177,83,Déménagement,free,ignore,0.0,2025-08-11
379,188,Nettoyage,basic,view_profile,0.2,2025-07-06
233,272,Électricité,free,accept_offer,1.0,2026-02-16
84,39,Serrurerie,premium,accept_offer,1.0,2025-11-12
50,35,Jardinage,basic,reject_offer,-0.3,2026-06-03
95,48,Déménagement,free,accept_offer,1.0,2025-12-13
252,152,Déménagement,premium,ignore,0.0,2025-11-15
77,31,Déménagement,free,ignore,0.0,2025-06-25
341,70,Nettoyage,free,reject_offer,-0.3,2025-12-19
392,135,Nettoyage,free,reject_offer,-0.3,2025-06-18
263,281,Climatisation,premium,view_profile,0.2,2025-07-04
97,186,Nettoyage,basic,accept_offer,1.0,2025-10-06
89,47,Informatique,basic,ignore,0.0,2025-10-28
147,5,Électricité,free,ignore,0.0,2025-09-01
299,103,Déménagement,basic,ignore,0.0,2026-01-14
120,149,Carrelage,free,reject_offer,-0.3,2025-06-16
295,129,Déménagement,basic,view_profile,0.2,2025-07-20
283,20,Informatique,free,reject_offer,-0.3,2026-05-08
85,182,Menuiserie,basic,reject_offer,-0.3,2025-11-14
299,291,Nettoyage,basic,view_profile,0.2,2025-06-18
145,245,Déménagement,free,accept_offer,1.0,2025-10-12
46,70,Nettoyage,free,ignore,0.0,2026-05-06
122,79,Déménagement,free,accept_offer,1.0,2025-12-30
5,45,Serrurerie,free,reject_offer,-0.3,2026-04-05
45,59,Informatique,basic,message_sent,0.6,2025-11-06
380,120,Climatisation,elite,message_sent,0.6,2026-02-17
364,188,Nettoyage,basic,accept_offer,1.0,2025-09-16
110,222,Plomberie,basic,ignore,0.0,2026-01-27
219,280,Informatique,basic,accept_offer,1.0,2025-09-08
253,123,Maçonnerie,free,message_sent,0.6,2025-08-09
60,60,Électricité,free,view_profile,0.2,2025-08-28
318,45,Serrurerie,free,ignore,0.0,2026-06-02
105,258,Serrurerie,free,view_profile,0.2,2025-09-27
21,48,Déménagement,free,accept_offer,1.0,2025-11-08
287,18,Jardinage,free,view_profile,0.2,2026-03-01
309,26,Jardinage,elite,accept_offer,1.0,2026-05-01
271,36,Serrurerie,free,accept_offer,1.0,2026-05-17
212,155,Serrurerie,free,ignore,0.0,2025-08-24
97,60,Électricité,free,ignore,0.0,2025-07-30
347,295,Maçonnerie,free,ignore,0.0,2025-06-23
263,79,Déménagement,free,view_profile,0.2,2025-09-24
99,165,Plomberie,elite,accept_offer,1.0,2026-03-19
373,106,Plomberie,basic,view_profile,0.2,2025-08-21
120,221,Climatisation,basic,ignore,0.0,2026-04-21
205,251,Maçonnerie,basic,view_profile,0.2,2025-11-05
365,36,Serrurerie,free,ignore,0.0,2025-07-18
6,112,Électricité,basic,reject_offer,-0.3,2026-03-20
48,59,Informatique,basic,ignore,0.0,2026-02-05
149,19,Déménagement,premium,accept_offer,1.0,2025-06-20
58,123,Maçonnerie,free,reject_offer,-0.3,2025-08-25
12,128,Serrurerie,elite,message_sent,0.6,2025-10-17
304,189,Informatique,basic,accept_offer,1.0,2026-02-12
40,132,Peinture,free,ignore,0.0,2026-02-03
395,201,Menuiserie,free,accept_offer,1.0,2026-02-13
233,178,Peinture,basic,ignore,0.0,2025-08-22
184,236,Peinture,free,view_profile,0.2,2025-07-13
194,107,Électricité,free,view_profile,0.2,2025-06-18
101,255,Serrurerie,free,ignore,0.0,2026-02-17
373,40,Peinture,basic,view_profile,0.2,2026-05-14
382,29,Plomberie,free,accept_offer,1.0,2026-05-24
387,226,Jardinage,premium,ignore,0.0,2025-06-20
97,294,Électricité,premium,accept_offer,1.0,2025-09-18
31,218,Jardinage,free,accept_offer,1.0,2026-01-27
12,7,Serrurerie,free,accept_offer,1.0,2026-04-12
144,207,Climatisation,free,ignore,0.0,2025-12-25
204,126,Menuiserie,premium,ignore,0.0,2025-08-14
393,127,Nettoyage,free,message_sent,0.6,2026-01-27
31,15,Maçonnerie,free,accept_offer,1.0,2026-05-19
